"Date","Month","Year","Site.Name","COUNTY","meanLAT","meanLONG","Ozone","PM2.5"
2018-10-09,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,32,NA
2018-10-09,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,15
2018-10-09,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,21
2018-10-09,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,30,8
2018-10-09,10,2018,"Linville Falls","Avery",35.972347,-81.933072,33,NA
2018-10-09,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,12
2018-10-09,10,2018,"Millbrook School","Wake",35.856111,-78.574167,27,23
2018-10-09,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,19
2018-10-09,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,29,23
2018-10-10,10,2018,"Bryson City","Swain",35.434767,-83.442133,19,17
2018-10-10,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,18,31
2018-10-10,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,20,NA
2018-10-10,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,20,NA
2018-10-10,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,16,6
2018-10-10,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,18,24
2018-10-10,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,26,16
2018-10-10,10,2018,"Linville Falls","Avery",35.972347,-81.933072,20,NA
2018-10-10,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,16,15
2018-10-10,10,2018,"Millbrook School","Wake",35.856111,-78.574167,NA,28.5
2018-10-11,10,2018,"Bryson City","Swain",35.434767,-83.442133,34,25
2018-10-11,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,26,21
2018-10-11,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,27,13
2018-10-11,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,35,2
2018-10-11,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24,9
2018-10-11,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,22,12.5
2018-10-11,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,NA,13
2018-10-11,10,2018,"Linville Falls","Avery",35.972347,-81.933072,28,6
2018-10-11,10,2018,"Millbrook School","Wake",35.856111,-78.574167,NA,19.3333333333333
2018-10-12,10,2018,"Bryson City","Swain",35.434767,-83.442133,34,22
2018-10-12,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,36,20
2018-10-12,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,32,29
2018-10-12,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,44,NA
2018-10-12,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,20
2018-10-12,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,17
2018-10-12,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,31,15
2018-10-12,10,2018,"Linville Falls","Avery",35.972347,-81.933072,40,NA
2018-10-12,10,2018,"Millbrook School","Wake",35.856111,-78.574167,31,32
2018-10-12,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,38,NA
2018-10-13,10,2018,"Bryson City","Swain",35.434767,-83.442133,33,27
2018-10-13,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,32,20
2018-10-13,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,31,33
2018-10-13,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,33,NA
2018-10-13,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,20
2018-10-13,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,14
2018-10-13,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,32,13
2018-10-13,10,2018,"Linville Falls","Avery",35.972347,-81.933072,33,NA
2018-10-13,10,2018,"Millbrook School","Wake",35.856111,-78.574167,32,33
2018-10-13,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,18
2018-10-13,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,34,26
2018-10-14,10,2018,"Bryson City","Swain",35.434767,-83.442133,29,36
2018-10-14,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,19,34
2018-10-14,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,19,27.5
2018-10-14,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,37,14
2018-10-14,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,30.5
2018-10-14,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,19,25
2018-10-14,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,24,15
2018-10-14,10,2018,"Linville Falls","Avery",35.972347,-81.933072,31,20
2018-10-14,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,20
2018-10-14,10,2018,"Millbrook School","Wake",35.856111,-78.574167,21,36.3333333333333
2018-10-14,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,20
2018-10-14,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,24,25
2018-10-15,10,2018,"Bryson City","Swain",35.434767,-83.442133,30,40
2018-10-15,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,42,NA
2018-10-15,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,36,41
2018-10-15,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,31,38
2018-10-15,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,39,NA
2018-10-15,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,34
2018-10-15,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,35
2018-10-15,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,35,21
2018-10-15,10,2018,"Linville Falls","Avery",35.972347,-81.933072,35,NA
2018-10-15,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,31
2018-10-15,10,2018,"Millbrook School","Wake",35.856111,-78.574167,33,40.5
2018-10-15,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,15
2018-10-15,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,34,32
2018-10-16,10,2018,"Bryson City","Swain",35.434767,-83.442133,21,30
2018-10-16,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,31,16
2018-10-16,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,21,34
2018-10-16,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,19,32
2018-10-16,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,32,NA
2018-10-16,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,37
2018-10-16,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,21,25
2018-10-16,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,19,17
2018-10-16,10,2018,"Linville Falls","Avery",35.972347,-81.933072,23,NA
2018-10-16,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,19,18
2018-10-16,10,2018,"Millbrook School","Wake",35.856111,-78.574167,22,35
2018-10-16,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24,25
2018-10-16,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,31,28
2018-10-17,10,2018,"Bryson City","Swain",35.434767,-83.442133,30,24
2018-10-17,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,26,11
2018-10-17,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,33,23
2018-10-17,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,28,20.5
2018-10-17,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,41,3
2018-10-17,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,19.5
2018-10-17,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,14
2018-10-17,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,25,11
2018-10-17,10,2018,"Linville Falls","Avery",35.972347,-81.933072,36,5
2018-10-17,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,34,10
2018-10-17,10,2018,"Millbrook School","Wake",35.856111,-78.574167,30,23.3333333333333
2018-10-17,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,21.5
2018-10-17,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,25,20
2018-10-18,10,2018,"Bryson City","Swain",35.434767,-83.442133,32,25
2018-10-18,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,38,14
2018-10-18,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,37,25
2018-10-18,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,31,30
2018-10-18,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38,21
2018-10-18,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,39,18
2018-10-18,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,33,17
2018-10-18,10,2018,"Linville Falls","Avery",35.972347,-81.933072,35,NA
2018-10-18,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,14
2018-10-18,10,2018,"Millbrook School","Wake",35.856111,-78.574167,32,30.5
2018-10-18,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34,23
2018-10-18,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,33,19
2018-10-19,10,2018,"Bryson City","Swain",35.434767,-83.442133,32,38
2018-10-19,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,43,2
2018-10-19,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,44,38
2018-10-19,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,37,42
2018-10-19,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,41,NA
2018-10-19,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,43,34
2018-10-19,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,43,36
2018-10-19,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,39,22
2018-10-19,10,2018,"Linville Falls","Avery",35.972347,-81.933072,41,NA
2018-10-19,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,33
2018-10-19,10,2018,"Millbrook School","Wake",35.856111,-78.574167,39,45
2018-10-19,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,41,25
2018-10-19,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,40,33
2018-10-20,10,2018,"Bryson City","Swain",35.434767,-83.442133,36,33
2018-10-20,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,28,10
2018-10-20,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,32,40
2018-10-20,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,28,39.5
2018-10-20,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,38,7
2018-10-20,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,37
2018-10-20,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,31,31.5
2018-10-20,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,28,24
2018-10-20,10,2018,"Linville Falls","Avery",35.972347,-81.933072,36,12
2018-10-20,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28,27
2018-10-20,10,2018,"Millbrook School","Wake",35.856111,-78.574167,31,42.6666666666667
2018-10-20,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,30,31
2018-10-20,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,31,34
2018-10-21,10,2018,"Bryson City","Swain",35.434767,-83.442133,32,22
2018-10-21,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,31,8
2018-10-21,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,30,13
2018-10-21,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,30,27
2018-10-21,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,42,NA
2018-10-21,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,20
2018-10-21,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,11
2018-10-21,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,29,0
2018-10-21,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,19
2018-10-21,10,2018,"Millbrook School","Wake",35.856111,-78.574167,30,20.5
2018-10-21,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,6
2018-10-21,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,30,12
2018-10-22,10,2018,"Bryson City","Swain",35.434767,-83.442133,26,23
2018-10-22,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,33,4
2018-10-22,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,30,30
2018-10-22,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,27,30
2018-10-22,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,44,NA
2018-10-22,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,32
2018-10-22,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,23
2018-10-22,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,30,9
2018-10-22,10,2018,"Linville Falls","Avery",35.972347,-81.933072,35,NA
2018-10-22,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,16
2018-10-22,10,2018,"Millbrook School","Wake",35.856111,-78.574167,28,31.5
2018-10-22,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,16
2018-10-22,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,30,15
2018-10-23,10,2018,"Bryson City","Swain",35.434767,-83.442133,33,36
2018-10-23,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,34,16
2018-10-23,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,31,28
2018-10-23,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,29,33.5
2018-10-23,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,45,8
2018-10-23,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,31
2018-10-23,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32,29.5
2018-10-23,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,33,17
2018-10-23,10,2018,"Linville Falls","Avery",35.972347,-81.933072,NA,12
2018-10-23,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,25
2018-10-23,10,2018,"Millbrook School","Wake",35.856111,-78.574167,28,41.3333333333333
2018-10-23,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,29
2018-10-23,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,31,29
2018-10-24,10,2018,"Bryson City","Swain",35.434767,-83.442133,31,35
2018-10-24,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,37,16
2018-10-24,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,33,28
2018-10-24,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,32,36
2018-10-24,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,46,NA
2018-10-24,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37,32
2018-10-24,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,20
2018-10-24,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,31,17
2018-10-24,10,2018,"Linville Falls","Avery",35.972347,-81.933072,41,NA
2018-10-24,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,16
2018-10-24,10,2018,"Millbrook School","Wake",35.856111,-78.574167,32,37.5
2018-10-24,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,29
2018-10-24,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,33,35
2018-10-25,10,2018,"Bryson City","Swain",35.434767,-83.442133,31,43
2018-10-25,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,31,15
2018-10-25,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,25,33
2018-10-25,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,21,35
2018-10-25,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,40,NA
2018-10-25,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,36
2018-10-25,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,25,24
2018-10-25,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,26,11
2018-10-25,10,2018,"Linville Falls","Avery",35.972347,-81.933072,31,NA
2018-10-25,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25,19
2018-10-25,10,2018,"Millbrook School","Wake",35.856111,-78.574167,23,38
2018-10-25,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,21
2018-10-25,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,26,29
2018-10-26,10,2018,"Bryson City","Swain",35.434767,-83.442133,28,32
2018-10-26,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,28,1
2018-10-26,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,24,31
2018-10-26,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,26,29
2018-10-26,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,38,1
2018-10-26,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24,17.5
2018-10-26,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,22.5
2018-10-26,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,31,13
2018-10-26,10,2018,"Linville Falls","Avery",35.972347,-81.933072,36,5
2018-10-26,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25,17
2018-10-26,10,2018,"Millbrook School","Wake",35.856111,-78.574167,25,29
2018-10-26,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,18.5
2018-10-26,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,26,20
2018-10-27,10,2018,"Bryson City","Swain",35.434767,-83.442133,31,30
2018-10-27,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,22,8
2018-10-27,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,23,15
2018-10-27,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,19,24
2018-10-27,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,37,NA
2018-10-27,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,19,10
2018-10-27,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,22,14
2018-10-27,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,21,4
2018-10-27,10,2018,"Linville Falls","Avery",35.972347,-81.933072,33,NA
2018-10-27,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21,5
2018-10-27,10,2018,"Millbrook School","Wake",35.856111,-78.574167,18,27.5
2018-10-27,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,20,6
2018-10-27,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,19,9
2018-10-28,10,2018,"Bryson City","Swain",35.434767,-83.442133,39,33
2018-10-28,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,35,NA
2018-10-28,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,37,26
2018-10-28,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,34,30
2018-10-28,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,42,NA
2018-10-28,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,21
2018-10-28,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,23
2018-10-28,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,33,10
2018-10-28,10,2018,"Linville Falls","Avery",35.972347,-81.933072,39,NA
2018-10-28,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,14
2018-10-28,10,2018,"Millbrook School","Wake",35.856111,-78.574167,33,32
2018-10-28,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,15
2018-10-28,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,33,18
2018-10-29,10,2018,"Bryson City","Swain",35.434767,-83.442133,38,21
2018-10-29,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,37,13
2018-10-29,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,34,19
2018-10-29,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,33,23.5
2018-10-29,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,45,7
2018-10-29,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34,19
2018-10-29,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,15
2018-10-29,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,34,10
2018-10-29,10,2018,"Linville Falls","Avery",35.972347,-81.933072,37,8
2018-10-29,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,10
2018-10-29,10,2018,"Millbrook School","Wake",35.856111,-78.574167,34,24.6666666666667
2018-10-29,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,18
2018-10-29,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,34,15
2018-10-30,10,2018,"Bryson City","Swain",35.434767,-83.442133,31,26
2018-10-30,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,34,9
2018-10-30,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,34,23
2018-10-30,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,36,34
2018-10-30,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,47,NA
2018-10-30,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,30
2018-10-30,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,21
2018-10-30,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,34,14
2018-10-30,10,2018,"Linville Falls","Avery",35.972347,-81.933072,36,NA
2018-10-30,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,18
2018-10-30,10,2018,"Millbrook School","Wake",35.856111,-78.574167,35,38.5
2018-10-30,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,20
2018-10-30,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,36,27
2018-10-31,10,2018,"Bryson City","Swain",35.434767,-83.442133,35,43
2018-10-31,10,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,42,13
2018-10-31,10,2018,"Clemmons Middle","Forsyth",36.026,-80.342,NA,47
2018-10-31,10,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,39,58
2018-10-31,10,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,45,NA
2018-10-31,10,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,38
2018-10-31,10,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,NA,43
2018-10-31,10,2018,"Leggett","Edgecombe",35.988278,-77.5843,42,25
2018-10-31,10,2018,"Linville Falls","Avery",35.972347,-81.933072,45,NA
2018-10-31,10,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,38
2018-10-31,10,2018,"Millbrook School","Wake",35.856111,-78.574167,40,52.5
2018-10-31,10,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42,36
2018-10-31,10,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,41,35
2018-11-01,11,2018,"Bryson City","Swain",35.434767,-83.442133,NA,43
2018-11-01,11,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,4
2018-11-01,11,2018,"Clemmons Middle","Forsyth",36.026,-80.342,NA,33
2018-11-01,11,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,31.5
2018-11-01,11,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,6
2018-11-01,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,23.5
2018-11-01,11,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,NA,30
2018-11-01,11,2018,"Leggett","Edgecombe",35.988278,-77.5843,NA,19
2018-11-01,11,2018,"Linville Falls","Avery",35.972347,-81.933072,NA,22
2018-11-01,11,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,25
2018-11-01,11,2018,"Millbrook School","Wake",35.856111,-78.574167,31,29
2018-11-01,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,19.5
2018-11-01,11,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,NA,21
2018-11-02,11,2018,"Bryson City","Swain",35.434767,-83.442133,NA,17
2018-11-02,11,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,12
2018-11-02,11,2018,"Clemmons Middle","Forsyth",36.026,-80.342,NA,24
2018-11-02,11,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,26
2018-11-02,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,15
2018-11-02,11,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,NA,20
2018-11-02,11,2018,"Leggett","Edgecombe",35.988278,-77.5843,NA,16
2018-11-02,11,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,14
2018-11-02,11,2018,"Millbrook School","Wake",35.856111,-78.574167,24,30
2018-11-02,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,21
2018-11-02,11,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,NA,21
2018-11-03,11,2018,"Bryson City","Swain",35.434767,-83.442133,NA,29
2018-11-03,11,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,6
2018-11-03,11,2018,"Clemmons Middle","Forsyth",36.026,-80.342,NA,22
2018-11-03,11,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,35
2018-11-03,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,23
2018-11-03,11,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,NA,18
2018-11-03,11,2018,"Leggett","Edgecombe",35.988278,-77.5843,NA,5
2018-11-03,11,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,33
2018-11-03,11,2018,"Millbrook School","Wake",35.856111,-78.574167,31,29.5
2018-11-03,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,9
2018-11-03,11,2018,"West Johnston Co.","Johnston",35.59095,-78.4622,NA,37
2018-11-04,11,2018,"Bryson City","Swain",35.434767,-83.442133,NA,34
2018-11-04,11,2018,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,6
2018-11-04,11,2018,"Clemmons Middle","Forsyth",36.026,-80.342,NA,40
2018-11-04,11,2018,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,32.5
2018-11-04,11,2018,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,10
2018-11-04,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,34.5
2018-11-04,11,2018,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,NA,24.5
2018-11-04,11,2018,"Leggett","Edgecombe",35.988278,-77.5843,NA,13
2018-11-04,11,2018,"Linville Falls","Avery",35.972347,-81.933072,NA,15
2018-11-04,11,2018,"Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,28
2018-11-04,11,2018,"Millbrook School","Wake",35.856111,-78.574167,30,34
